,date,season,hour,holiday,weekday,workingday,weather,casual,registered,count
3013,2011-05-10,2,11,0,2,1,2,17,108,125
3014,2011-05-10,2,12,0,2,1,2,47,170,217
3015,2011-05-10,2,13,0,2,1,2,50,152,202
3016,2011-05-10,2,14,0,2,1,2,42,134,176
3017,2011-05-10,2,15,0,2,1,2,28,152,180
3018,2011-05-10,2,16,0,2,1,1,56,271,327
3019,2011-05-10,2,17,0,2,1,1,79,532,611
3020,2011-05-10,2,18,0,2,1,1,70,480,550
3021,2011-05-10,2,19,0,2,1,1,69,365,434
3022,2011-05-10,2,20,0,2,1,1,50,241,291
3023,2011-05-10,2,21,0,2,1,1,30,173,203
3024,2011-05-10,2,22,0,2,1,1,29,121,150
3025,2011-05-10,2,23,0,2,1,2,9,72,81
3026,2011-05-11,2,0,0,3,1,2,8,30,38
3027,2011-05-11,2,1,0,3,1,2,4,16,20
3028,2011-05-11,2,2,0,3,1,1,6,4,10
3029,2011-05-11,2,3,0,3,1,1,0,3,3
3030,2011-05-11,2,4,0,3,1,2,0,2,2
3031,2011-05-11,2,5,0,3,1,1,0,20,20
3032,2011-05-11,2,6,0,3,1,1,6,93,99
3033,2011-05-11,2,7,0,3,1,1,25,293,318
3034,2011-05-11,2,8,0,3,1,1,21,421,442
3035,2011-05-11,2,9,0,3,1,1,21,182,203
3036,2011-05-11,2,10,0,3,1,1,30,124,154
3037,2011-05-11,2,11,0,3,1,1,18,123,141
3038,2011-05-11,2,12,0,3,1,1,41,185,226
3039,2011-05-11,2,13,0,3,1,1,36,157,193
3040,2011-05-11,2,14,0,3,1,1,36,141,177
3041,2011-05-11,2,15,0,3,1,1,48,131,179
3042,2011-05-11,2,16,0,3,1,1,49,240,289
3043,2011-05-11,2,17,0,3,1,1,17,242,259
3044,2011-05-11,2,18,0,3,1,1,40,234,274
3045,2011-05-11,2,19,0,3,1,1,60,341,401
3046,2011-05-11,2,20,0,3,1,1,28,245,273
3047,2011-05-11,2,21,0,3,1,1,32,202,234
3048,2011-05-11,2,22,0,3,1,1,12,134,146
3049,2011-05-11,2,23,0,3,1,1,12,69,81
3050,2011-05-12,2,0,0,4,1,2,5,39,44
3051,2011-05-12,2,1,0,4,1,1,1,16,17
3052,2011-05-12,2,2,0,4,1,1,1,14,15
3053,2011-05-12,2,3,0,4,1,1,0,5,5
3054,2011-05-12,2,4,0,4,1,1,1,5,6
3055,2011-05-12,2,5,0,4,1,1,2,27,29
3056,2011-05-12,2,6,0,4,1,1,9,103,112
3057,2011-05-12,2,7,0,4,1,1,14,283,297
3058,2011-05-12,2,8,0,4,1,1,27,394,421
3059,2011-05-12,2,9,0,4,1,2,21,191,212
3060,2011-05-12,2,10,0,4,1,2,28,119,147
3061,2011-05-12,2,11,0,4,1,1,43,136,179
3062,2011-05-12,2,12,0,4,1,1,43,164,207
3063,2011-05-12,2,13,0,4,1,2,48,170,218
3064,2011-05-12,2,14,0,4,1,2,43,148,191
3065,2011-05-12,2,15,0,4,1,2,54,163,217
3066,2011-05-12,2,16,0,4,1,2,50,238,288
3067,2011-05-12,2,17,0,4,1,2,54,540,594
3068,2011-05-12,2,18,0,4,1,1,64,463,527
3069,2011-05-12,2,19,0,4,1,2,59,305,364
3070,2011-05-12,2,20,0,4,1,1,56,220,276
3071,2011-05-12,2,21,0,4,1,1,31,192,223
3072,2011-05-12,2,22,0,4,1,1,25,147,172
3073,2011-05-12,2,23,0,4,1,2,16,87,103
3074,2011-05-13,2,0,0,5,1,2,6,46,52
3075,2011-05-13,2,1,0,5,1,1,5,15,20
3076,2011-05-13,2,2,0,5,1,2,3,8,11
3077,2011-05-13,2,3,0,5,1,2,2,2,4
3078,2011-05-13,2,4,0,5,1,3,2,3,5
3079,2011-05-13,2,5,0,5,1,2,1,24,25
3080,2011-05-13,2,6,0,5,1,3,6,76,82
3081,2011-05-13,2,7,0,5,1,3,16,141,157
3082,2011-05-13,2,8,0,5,1,2,26,361,387
3083,2011-05-13,2,9,0,5,1,2,18,215,233
3084,2011-05-13,2,10,0,5,1,2,31,99,130
3085,2011-05-13,2,11,0,5,1,2,56,90,146
3086,2011-05-13,2,12,0,5,1,2,53,170,223
3087,2011-05-13,2,13,0,5,1,2,69,157,226
3088,2011-05-13,2,14,0,5,1,2,70,120,190
3089,2011-05-13,2,15,0,5,1,2,56,142,198
3090,2011-05-13,2,16,0,5,1,2,44,256,300
3091,2011-05-13,2,17,0,5,1,3,62,429,491
3092,2011-05-13,2,18,0,5,1,3,39,359,398
3093,2011-05-13,2,19,0,5,1,2,25,245,270
3094,2011-05-13,2,20,0,5,1,2,22,130,152
3095,2011-05-13,2,21,0,5,1,2,24,130,154
3096,2011-05-13,2,22,0,5,1,2,25,107,132
3097,2011-05-13,2,23,0,5,1,3,31,88,119
3098,2011-05-14,2,0,0,6,0,2,24,78,102
3099,2011-05-14,2,1,0,6,0,2,18,64,82
3100,2011-05-14,2,2,0,6,0,2,15,37,52
3101,2011-05-14,2,3,0,6,0,2,5,30,35
3102,2011-05-14,2,4,0,6,0,2,1,4,5
3103,2011-05-14,2,5,0,6,0,2,7,7,14
3104,2011-05-14,2,6,0,6,0,2,2,9,11
3105,2011-05-14,2,7,0,6,0,3,4,28,32
3106,2011-05-14,2,8,0,6,0,3,16,72,88
3107,2011-05-14,2,9,0,6,0,2,14,86,100
3108,2011-05-14,2,10,0,6,0,2,34,133,167
3109,2011-05-14,2,11,0,6,0,2,72,207,279
3110,2011-05-14,2,12,0,6,0,3,75,204,279
3111,2011-05-14,2,13,0,6,0,3,68,180,248
3112,2011-05-14,2,14,0,6,0,2,57,159,216
3113,2011-05-14,2,15,0,6,0,2,73,221,294
3114,2011-05-14,2,16,0,6,0,2,107,188,295
3115,2011-05-14,2,17,0,6,0,2,78,194,272
3116,2011-05-14,2,18,0,6,0,2,88,216,304
3117,2011-05-14,2,19,0,6,0,3,69,179,248
3118,2011-05-14,2,20,0,6,0,3,42,115,157
3119,2011-05-14,2,21,0,6,0,3,15,44,59
3120,2011-05-14,2,22,0,6,0,3,7,19,26
3121,2011-05-14,2,23,0,6,0,3,11,33,44
3122,2011-05-15,2,0,0,0,0,2,5,34,39
3123,2011-05-15,2,1,0,0,0,2,4,43,47
3124,2011-05-15,2,2,0,0,0,2,13,37,50
3125,2011-05-15,2,3,0,0,0,2,11,21,32
3126,2011-05-15,2,4,0,0,0,2,5,8,13
3127,2011-05-15,2,5,0,0,0,3,3,11,14
3128,2011-05-15,2,6,0,0,0,2,3,14,17
3129,2011-05-15,2,7,0,0,0,2,4,38,42
3130,2011-05-15,2,8,0,0,0,2,24,46,70
3131,2011-05-15,2,9,0,0,0,1,36,98,134
3132,2011-05-15,2,10,0,0,0,1,73,153,226
3133,2011-05-15,2,11,0,0,0,1,120,202,322
3134,2011-05-15,2,12,0,0,0,1,120,247,367
3135,2011-05-15,2,13,0,0,0,1,195,261,456
3136,2011-05-15,2,14,0,0,0,1,183,254,437
3137,2011-05-15,2,15,0,0,0,1,206,253,459
3138,2011-05-15,2,16,0,0,0,1,158,282,440
3139,2011-05-15,2,17,0,0,0,3,137,255,392
3140,2011-05-15,2,18,0,0,0,1,60,177,237
3141,2011-05-15,2,19,0,0,0,1,78,153,231
3142,2011-05-15,2,20,0,0,0,1,53,138,191
3143,2011-05-15,2,21,0,0,0,1,44,107,151
3144,2011-05-15,2,22,0,0,0,1,29,88,117
3145,2011-05-15,2,23,0,0,0,1,18,51,69
3146,2011-05-16,2,0,0,1,1,1,17,21,38
3147,2011-05-16,2,1,0,1,1,1,6,8,14
3148,2011-05-16,2,2,0,1,1,1,4,9,13
3149,2011-05-16,2,3,0,1,1,1,1,3,4
3150,2011-05-16,2,4,0,1,1,1,1,5,6
3151,2011-05-16,2,5,0,1,1,1,1,20,21
3152,2011-05-16,2,6,0,1,1,1,11,93,104
3153,2011-05-16,2,7,0,1,1,1,27,245,272
3154,2011-05-16,2,8,0,1,1,1,28,366,394
3155,2011-05-16,2,9,0,1,1,1,38,156,194
3156,2011-05-16,2,10,0,1,1,1,37,75,112
3157,2011-05-16,2,11,0,1,1,1,56,129,185
3158,2011-05-16,2,12,0,1,1,1,72,137,209
3159,2011-05-16,2,13,0,1,1,1,61,153,214
3160,2011-05-16,2,14,0,1,1,1,76,117,193
3161,2011-05-16,2,15,0,1,1,1,55,110,165
3162,2011-05-16,2,16,0,1,1,3,45,181,226
3163,2011-05-16,2,17,0,1,1,1,47,227,274
3164,2011-05-16,2,18,0,1,1,3,55,398,453
3165,2011-05-16,2,19,0,1,1,1,36,272,308
3166,2011-05-16,2,20,0,1,1,1,31,167,198
3167,2011-05-16,2,21,0,1,1,1,28,149,177
3168,2011-05-16,2,22,0,1,1,1,22,105,127
3169,2011-05-16,2,23,0,1,1,1,18,39,57
3170,2011-05-17,2,0,0,2,1,2,13,18,31
3171,2011-05-17,2,1,0,2,1,3,7,6,13
3172,2011-05-17,2,2,0,2,1,3,4,4,8
3173,2011-05-17,2,3,0,2,1,3,1,3,4
3174,2011-05-17,2,4,0,2,1,3,2,2,4
3175,2011-05-17,2,5,0,2,1,3,0,22,22
3176,2011-05-17,2,6,0,2,1,3,0,49,49
3177,2011-05-17,2,7,0,2,1,2,13,138,151
3178,2011-05-17,2,8,0,2,1,2,22,325,347
3179,2011-05-17,2,9,0,2,1,2,17,190,207
3180,2011-05-17,2,10,0,2,1,3,31,73,104
3181,2011-05-17,2,11,0,2,1,2,26,104,130
3182,2011-05-17,2,12,0,2,1,3,38,115,153
3183,2011-05-17,2,13,0,2,1,2,31,141,172
3184,2011-05-17,2,14,0,2,1,1,61,123,184
3185,2011-05-17,2,15,0,2,1,1,79,131,210
3186,2011-05-17,2,16,0,2,1,1,73,217,290
3187,2011-05-17,2,17,0,2,1,1,83,521,604
3188,2011-05-17,2,18,0,2,1,1,54,426,480
3189,2011-05-17,2,19,0,2,1,1,51,298,349
3190,2011-05-17,2,20,0,2,1,1,30,253,283
3191,2011-05-17,2,21,0,2,1,1,23,151,174
3192,2011-05-17,2,22,0,2,1,2,12,86,98
3193,2011-05-17,2,23,0,2,1,2,7,49,56
3194,2011-05-18,2,0,0,3,1,2,8,15,23
3195,2011-05-18,2,1,0,3,1,2,3,9,12
3196,2011-05-18,2,2,0,3,1,3,1,5,6
3197,2011-05-18,2,3,0,3,1,3,6,3,9
3198,2011-05-18,2,4,0,3,1,3,1,2,3
3199,2011-05-18,2,5,0,3,1,1,0,9,9
3200,2011-05-18,2,6,0,3,1,1,2,99,101
3201,2011-05-18,2,7,0,3,1,1,14,260,274
3202,2011-05-18,2,8,0,3,1,1,25,428,453
3203,2011-05-18,2,9,0,3,1,3,26,176,202
3204,2011-05-18,2,10,0,3,1,3,33,73,106
3205,2011-05-18,2,11,0,3,1,2,6,17,23
3206,2011-05-18,2,12,0,3,1,1,12,42,54
3207,2011-05-18,2,13,0,3,1,2,30,92,122
3208,2011-05-18,2,14,0,3,1,2,44,94,138
3209,2011-05-18,2,15,0,3,1,1,34,133,167
3210,2011-05-18,2,16,0,3,1,1,53,241,294
3211,2011-05-18,2,17,0,3,1,1,78,487,565
3212,2011-05-18,2,18,0,3,1,1,58,431,489
3213,2011-05-18,2,19,0,3,1,3,43,288,331
3214,2011-05-18,2,20,0,3,1,3,24,189,213
3215,2011-05-18,2,21,0,3,1,1,11,74,85
3216,2011-05-18,2,22,0,3,1,1,14,103,117
3217,2011-05-18,2,23,0,3,1,1,10,49,59
3218,2011-05-19,2,0,0,4,1,1,6,23,29
3219,2011-05-19,2,1,0,4,1,1,2,4,6
3220,2011-05-19,2,2,0,4,1,1,3,12,15
3221,2011-05-19,2,3,0,4,1,1,1,3,4
3222,2011-05-19,2,4,0,4,1,1,2,3,5
3223,2011-05-19,2,5,0,4,1,1,2,24,26
3224,2011-05-19,2,6,0,4,1,2,17,86,103
3225,2011-05-19,2,7,0,4,1,2,18,239,257
3226,2011-05-19,2,8,0,4,1,2,34,453,487
3227,2011-05-19,2,9,0,4,1,2,40,176,216
3228,2011-05-19,2,10,0,4,1,2,35,95,130
3229,2011-05-19,2,11,0,4,1,3,53,111,164
3230,2011-05-19,2,12,0,4,1,2,38,130,168
3231,2011-05-19,2,13,0,4,1,3,44,139,183
3232,2011-05-19,2,14,0,4,1,3,43,137,180
3233,2011-05-19,2,15,0,4,1,1,63,125,188
3234,2011-05-19,2,16,0,4,1,1,55,247,302
3235,2011-05-19,2,17,0,4,1,1,60,487,547
3236,2011-05-19,2,18,0,4,1,1,59,454,513
3237,2011-05-19,2,19,0,4,1,1,65,345,410
3238,2011-05-19,2,20,0,4,1,1,46,236,282
3239,2011-05-19,2,21,0,4,1,1,29,180,209
3240,2011-05-19,2,22,0,4,1,3,11,68,79
3241,2011-05-19,2,23,0,4,1,1,9,63,72
3242,2011-05-20,2,0,0,5,1,1,15,33,48
3243,2011-05-20,2,1,0,5,1,1,8,17,25
3244,2011-05-20,2,2,0,5,1,1,4,4,8
3245,2011-05-20,2,3,0,5,1,1,1,4,5
3246,2011-05-20,2,4,0,5,1,1,1,4,5
3247,2011-05-20,2,5,0,5,1,1,0,28,28
3248,2011-05-20,2,6,0,5,1,1,15,102,117
3249,2011-05-20,2,7,0,5,1,1,30,289,319
3250,2011-05-20,2,8,0,5,1,1,41,476,517
3251,2011-05-20,2,9,0,5,1,1,35,199,234
3252,2011-05-20,2,10,0,5,1,1,44,104,148
3253,2011-05-20,2,11,0,5,1,2,63,133,196
3254,2011-05-20,2,12,0,5,1,2,69,186,255
3255,2011-05-20,2,13,0,5,1,3,60,172,232
3256,2011-05-20,2,14,0,5,1,1,66,131,197
3257,2011-05-20,2,15,0,5,1,2,74,168,242
3258,2011-05-20,2,16,0,5,1,2,61,269,330
3259,2011-05-20,2,17,0,5,1,1,71,483,554
3260,2011-05-20,2,18,0,5,1,1,79,394,473
3261,2011-05-20,2,19,0,5,1,1,49,253,302
3262,2011-05-20,2,20,0,5,1,1,40,180,220
3263,2011-05-20,2,21,0,5,1,1,40,155,195
3264,2011-05-20,2,22,0,5,1,1,28,124,152
3265,2011-05-20,2,23,0,5,1,1,15,100,115
3266,2011-05-21,2,0,0,6,0,1,20,78,98
3267,2011-05-21,2,1,0,6,0,1,8,64,72
3268,2011-05-21,2,2,0,6,0,1,5,35,40
3269,2011-05-21,2,3,0,6,0,1,7,12,19
3270,2011-05-21,2,4,0,6,0,1,1,6,7
3271,2011-05-21,2,5,0,6,0,1,1,4,5
3272,2011-05-21,2,6,0,6,0,1,6,22,28
3273,2011-05-21,2,7,0,6,0,1,10,33,43
3274,2011-05-21,2,8,0,6,0,1,29,97,126
3275,2011-05-21,2,9,0,6,0,1,60,165,225
3276,2011-05-21,2,10,0,6,0,1,122,201,323
3277,2011-05-21,2,11,0,6,0,1,173,245,418
3278,2011-05-21,2,12,0,6,0,1,222,271,493
3279,2011-05-21,2,13,0,6,0,1,191,271,462
3280,2011-05-21,2,14,0,6,0,1,187,269,456
3281,2011-05-21,2,15,0,6,0,1,232,274,506
3282,2011-05-21,2,16,0,6,0,2,204,267,471
3283,2011-05-21,2,17,0,6,0,2,191,253,444
3284,2011-05-21,2,18,0,6,0,2,191,253,444
3285,2011-05-21,2,19,0,6,0,1,117,184,301
3286,2011-05-21,2,20,0,6,0,1,84,164,248
3287,2011-05-21,2,21,0,6,0,1,77,150,227
3288,2011-05-21,2,22,0,6,0,1,78,126,204
3289,2011-05-21,2,23,0,6,0,1,42,103,145
3290,2011-05-22,2,0,0,0,0,1,31,100,131
3291,2011-05-22,2,1,0,0,0,1,17,81,98
3292,2011-05-22,2,2,0,0,0,1,18,50,68
3293,2011-05-22,2,3,0,0,0,1,10,23,33
3294,2011-05-22,2,4,0,0,0,1,3,9,12
3295,2011-05-22,2,5,0,0,0,1,1,5,6
3296,2011-05-22,2,6,0,0,0,1,5,13,18
3297,2011-05-22,2,7,0,0,0,1,13,27,40
3298,2011-05-22,2,8,0,0,0,1,29,65,94
3299,2011-05-22,2,9,0,0,0,1,59,130,189
3300,2011-05-22,2,10,0,0,0,1,135,170,305
3301,2011-05-22,2,11,0,0,0,1,164,209,373
3302,2011-05-22,2,12,0,0,0,2,146,255,401
3303,2011-05-22,2,13,0,0,0,2,180,275,455
3304,2011-05-22,2,14,0,0,0,3,125,191,316
3305,2011-05-22,2,15,0,0,0,2,110,221,331
3306,2011-05-22,2,16,0,0,0,1,72,201,273
3307,2011-05-22,2,17,0,0,0,1,93,213,306
3308,2011-05-22,2,18,0,0,0,1,120,238,358
3309,2011-05-22,2,19,0,0,0,1,107,193,300
3310,2011-05-22,2,20,0,0,0,1,57,174,231
3311,2011-05-22,2,21,0,0,0,1,27,109,136
3312,2011-05-22,2,22,0,0,0,1,35,86,121
3313,2011-05-22,2,23,0,0,0,2,19,46,65
3314,2011-05-23,2,0,0,1,1,2,23,18,41
3315,2011-05-23,2,1,0,1,1,1,4,5,9
3316,2011-05-23,2,2,0,1,1,3,2,3,5
3317,2011-05-23,2,3,0,1,1,3,0,4,4
3318,2011-05-23,2,4,0,1,1,2,2,2,4
3319,2011-05-23,2,5,0,1,1,2,0,11,11
3320,2011-05-23,2,6,0,1,1,2,4,92,96
3321,2011-05-23,2,7,0,1,1,2,13,223,236
3322,2011-05-23,2,8,0,1,1,1,50,359,409
3323,2011-05-23,2,9,0,1,1,1,36,131,167
3324,2011-05-23,2,10,0,1,1,1,49,72,121
3325,2011-05-23,2,11,0,1,1,1,73,107,180
3326,2011-05-23,2,12,0,1,1,1,65,139,204
3327,2011-05-23,2,13,0,1,1,2,49,155,204
3328,2011-05-23,2,14,0,1,1,2,57,130,187
3329,2011-05-23,2,15,0,1,1,2,57,119,176
3330,2011-05-23,2,16,0,1,1,2,56,223,279
3331,2011-05-23,2,17,0,1,1,3,56,373,429
3332,2011-05-23,2,18,0,1,1,1,68,385,453
3333,2011-05-23,2,19,0,1,1,1,56,302,358
3334,2011-05-23,2,20,0,1,1,1,39,271,310
3335,2011-05-23,2,21,0,1,1,1,33,155,188
3336,2011-05-23,2,22,0,1,1,1,25,106,131
3337,2011-05-23,2,23,0,1,1,2,19,53,72
3338,2011-05-24,2,0,0,2,1,2,12,23,35
3339,2011-05-24,2,1,0,2,1,2,6,9,15
3340,2011-05-24,2,2,0,2,1,2,2,8,10
3341,2011-05-24,2,3,0,2,1,2,0,2,2
3342,2011-05-24,2,4,0,2,1,1,1,3,4
3343,2011-05-24,2,5,0,2,1,2,2,22,24
3344,2011-05-24,2,6,0,2,1,2,10,102,112
3345,2011-05-24,2,7,0,2,1,3,26,288,314
3346,2011-05-24,2,8,0,2,1,3,31,403,434
3347,2011-05-24,2,9,0,2,1,2,27,111,138
3348,2011-05-24,2,10,0,2,1,1,18,90,108
3349,2011-05-24,2,11,0,2,1,1,33,142,175
3350,2011-05-24,2,12,0,2,1,1,41,129,170
3351,2011-05-24,2,13,0,2,1,1,38,152,190
3352,2011-05-24,2,14,0,2,1,1,27,126,153
3353,2011-05-24,2,15,0,2,1,3,59,129,188
3354,2011-05-24,2,16,0,2,1,1,52,225,277
3355,2011-05-24,2,17,0,2,1,1,56,492,548
3356,2011-05-24,2,18,0,2,1,1,74,490,564
3357,2011-05-24,2,19,0,2,1,1,45,310,355
3358,2011-05-24,2,20,0,2,1,1,39,241,280
3359,2011-05-24,2,21,0,2,1,1,21,168,189
3360,2011-05-24,2,22,0,2,1,3,26,115,141
3361,2011-05-24,2,23,0,2,1,3,13,53,66
3362,2011-05-25,2,0,0,3,1,3,3,32,35
3363,2011-05-25,2,1,0,3,1,3,6,2,8
3364,2011-05-25,2,2,0,3,1,2,0,8,8
3365,2011-05-25,2,3,0,3,1,1,0,9,9
3366,2011-05-25,2,4,0,3,1,1,0,3,3
3367,2011-05-25,2,5,0,3,1,1,2,23,25
3368,2011-05-25,2,6,0,3,1,1,4,113,117
3369,2011-05-25,2,7,0,3,1,1,29,284,313
3370,2011-05-25,2,8,0,3,1,1,36,495,531
3371,2011-05-25,2,9,0,3,1,1,27,207,234
3372,2011-05-25,2,10,0,3,1,1,30,105,135
3373,2011-05-25,2,11,0,3,1,1,36,104,140
3374,2011-05-25,2,12,0,3,1,1,32,178,210
3375,2011-05-25,2,13,0,3,1,1,39,163,202
3376,2011-05-25,2,14,0,3,1,1,47,121,168
3377,2011-05-25,2,15,0,3,1,1,37,145,182
3378,2011-05-25,2,16,0,3,1,1,61,238,299
3379,2011-05-25,2,17,0,3,1,1,77,524,601
3380,2011-05-25,2,18,0,3,1,1,66,451,517
3381,2011-05-25,2,19,0,3,1,1,73,332,405
3382,2011-05-25,2,20,0,3,1,1,56,284,340
3383,2011-05-25,2,21,0,3,1,1,33,203,236
3384,2011-05-25,2,22,0,3,1,1,34,140,174
3385,2011-05-25,2,23,0,3,1,1,12,74,86
3386,2011-05-26,2,0,0,4,1,1,11,34,45
3387,2011-05-26,2,1,0,4,1,1,3,13,16
3388,2011-05-26,2,2,0,4,1,1,7,7,14
3389,2011-05-26,2,3,0,4,1,1,0,4,4
3390,2011-05-26,2,4,0,4,1,1,0,2,2
3391,2011-05-26,2,5,0,4,1,2,2,25,27
3392,2011-05-26,2,6,0,4,1,2,4,94,98
3393,2011-05-26,2,7,0,4,1,2,16,270,286
3394,2011-05-26,2,8,0,4,1,2,31,458,489
3395,2011-05-26,2,9,0,4,1,1,22,194,216
3396,2011-05-26,2,10,0,4,1,1,49,94,143
3397,2011-05-26,2,11,0,4,1,1,36,124,160
3398,2011-05-26,2,12,0,4,1,1,53,141,194
3399,2011-05-26,2,13,0,4,1,1,52,145,197
3400,2011-05-26,2,14,0,4,1,1,44,145,189
3401,2011-05-26,2,15,0,4,1,2,40,101,141
3402,2011-05-26,2,16,0,4,1,2,58,233,291
3403,2011-05-26,2,17,0,4,1,1,49,445,494
3404,2011-05-26,2,18,0,4,1,1,74,404,478
3405,2011-05-26,2,19,0,4,1,1,67,311,378
3406,2011-05-26,2,20,0,4,1,1,55,267,322
3407,2011-05-26,2,21,0,4,1,1,45,178,223
3408,2011-05-26,2,22,0,4,1,1,23,157,180
3409,2011-05-26,2,23,0,4,1,1,17,73,90
3410,2011-05-27,2,0,0,5,1,1,14,55,69
3411,2011-05-27,2,1,0,5,1,1,14,36,50
3412,2011-05-27,2,2,0,5,1,1,6,12,18
3413,2011-05-27,2,3,0,5,1,1,1,11,12
3414,2011-05-27,2,4,0,5,1,1,2,5,7
3415,2011-05-27,2,5,0,5,1,1,2,29,31
3416,2011-05-27,2,6,0,5,1,1,8,73,81
3417,2011-05-27,2,7,0,5,1,1,20,229,249
3418,2011-05-27,2,8,0,5,1,1,25,393,418
3419,2011-05-27,2,9,0,5,1,1,37,190,227
3420,2011-05-27,2,10,0,5,1,1,42,111,153
3421,2011-05-27,2,11,0,5,1,2,40,126,166
3422,2011-05-27,2,12,0,5,1,2,53,190,243
3423,2011-05-27,2,13,0,5,1,1,51,158,209
3424,2011-05-27,2,14,0,5,1,1,51,188,239
3425,2011-05-27,2,15,0,5,1,1,98,258,356
3426,2011-05-27,2,16,0,5,1,2,63,356,419
3427,2011-05-27,2,17,0,5,1,1,77,414,491
3428,2011-05-27,2,18,0,5,1,2,89,310,399
3429,2011-05-27,2,19,0,5,1,3,69,210,279
3430,2011-05-27,2,20,0,5,1,2,24,120,144
3431,2011-05-27,2,21,0,5,1,1,37,114,151
3432,2011-05-27,2,22,0,5,1,1,25,116,141
3433,2011-05-27,2,23,0,5,1,1,23,104,127
3434,2011-05-28,2,0,0,6,0,1,15,79,94
3435,2011-05-28,2,1,0,6,0,1,8,47,55
3436,2011-05-28,2,2,0,6,0,1,13,35,48
3437,2011-05-28,2,3,0,6,0,1,2,13,15
3438,2011-05-28,2,4,0,6,0,1,0,4,4
3439,2011-05-28,2,5,0,6,0,1,4,3,7
3440,2011-05-28,2,6,0,6,0,1,3,16,19
3441,2011-05-28,2,7,0,6,0,1,17,33,50
3442,2011-05-28,2,8,0,6,0,1,27,75,102
3443,2011-05-28,2,9,0,6,0,1,61,116,177
3444,2011-05-28,2,10,0,6,0,1,110,166,276
3445,2011-05-28,2,11,0,6,0,1,171,178,349
3446,2011-05-28,2,12,0,6,0,1,145,213,358
3447,2011-05-28,2,13,0,6,0,1,168,217,385
3448,2011-05-28,2,14,0,6,0,1,172,210,382
3449,2011-05-28,2,15,0,6,0,1,187,187,374
3450,2011-05-28,2,16,0,6,0,1,201,201,402
3451,2011-05-28,2,17,0,6,0,1,180,161,341
3452,2011-05-28,2,18,0,6,0,1,173,212,385
3453,2011-05-28,2,19,0,6,0,1,99,153,252
3454,2011-05-28,2,20,0,6,0,1,68,128,196
3455,2011-05-28,2,21,0,6,0,1,87,114,201
3456,2011-05-28,2,22,0,6,0,1,46,115,161
3457,2011-05-28,2,23,0,6,0,1,44,81,125
3458,2011-05-29,2,0,0,0,0,1,32,51,83
3459,2011-05-29,2,1,0,0,0,1,17,49,66
3460,2011-05-29,2,2,0,0,0,1,12,49,61
3461,2011-05-29,2,3,0,0,0,1,2,24,26
3462,2011-05-29,2,4,0,0,0,1,13,10,23
3463,2011-05-29,2,5,0,0,0,1,3,3,6
3464,2011-05-29,2,6,0,0,0,2,5,10,15
3465,2011-05-29,2,7,0,0,0,2,13,17,30
3466,2011-05-29,2,8,0,0,0,2,34,62,96
3467,2011-05-29,2,9,0,0,0,2,74,78,152
3468,2011-05-29,2,10,0,0,0,2,130,121,251
3469,2011-05-29,2,11,0,0,0,2,139,180,319
3470,2011-05-29,2,12,0,0,0,2,216,186,402
3471,2011-05-29,2,13,0,0,0,1,237,181,418
3472,2011-05-29,2,14,0,0,0,1,183,168,351
3473,2011-05-29,2,15,0,0,0,1,221,155,376
3474,2011-05-29,2,16,0,0,0,1,194,167,361
3475,2011-05-29,2,17,0,0,0,1,214,169,383
3476,2011-05-29,2,18,0,0,0,1,151,177,328
3477,2011-05-29,2,19,0,0,0,1,141,146,287
3478,2011-05-29,2,20,0,0,0,1,91,128,219
3479,2011-05-29,2,21,0,0,0,1,107,122,229
3480,2011-05-29,2,22,0,0,0,1,78,93,171
3481,2011-05-29,2,23,0,0,0,1,48,87,135
3482,2011-05-30,2,0,1,1,0,1,38,65,103
3483,2011-05-30,2,1,1,1,0,1,26,53,79
3484,2011-05-30,2,2,1,1,0,1,17,28,45
3485,2011-05-30,2,3,1,1,0,1,10,8,18
3486,2011-05-30,2,4,1,1,0,1,2,4,6
3487,2011-05-30,2,5,1,1,0,2,1,6,7
3488,2011-05-30,2,6,1,1,0,2,6,10,16
3489,2011-05-30,2,7,1,1,0,2,12,19,31
3490,2011-05-30,2,8,1,1,0,2,36,58,94
3491,2011-05-30,2,9,1,1,0,1,47,81,128
3492,2011-05-30,2,10,1,1,0,1,116,153,269
3493,2011-05-30,2,11,1,1,0,1,153,168,321
3494,2011-05-30,2,12,1,1,0,1,179,187,366
3495,2011-05-30,2,13,1,1,0,1,133,217,350
3496,2011-05-30,2,14,1,1,0,1,142,185,327
3497,2011-05-30,2,15,1,1,0,1,132,179,311
3498,2011-05-30,2,16,1,1,0,1,101,208,309
3499,2011-05-30,2,17,1,1,0,1,102,202,304
3500,2011-05-30,2,18,1,1,0,1,77,172,249
3501,2011-05-30,2,19,1,1,0,2,68,157,225
3502,2011-05-30,2,20,1,1,0,1,69,168,237
3503,2011-05-30,2,21,1,1,0,1,42,107,149
3504,2011-05-30,2,22,1,1,0,1,26,80,106
3505,2011-05-30,2,23,1,1,0,1,14,34,48
3506,2011-05-31,2,0,0,2,1,1,9,20,29
3507,2011-05-31,2,1,0,2,1,1,8,9,17
3508,2011-05-31,2,2,0,2,1,2,5,7,12
3509,2011-05-31,2,3,0,2,1,2,1,3,4
3510,2011-05-31,2,4,0,2,1,1,0,3,3
